task: 4461,1936 | cost: 47.277850502723595
task: 2164,2562,1044,1026,2350,3823,4932,887,3270 | cost: 2052.5752479989023
task: 3627,3556,16,1086,672,2993,2469,5072,1659,4916,5005 | cost: 5299.4380525015
task: 5003,4293 | cost: 262.983445001737
task: 4296,3210,1349,1113,4216,899,4503,1420 | cost: 1968.3961665032257
task: 1934,2379,2609,3917 | cost: 394.0014474974305
task: 3180,1004,4510,4730,3915,3468 | cost: 1919.3249754971475
task: 109,3612 | cost: 313.81841150141554
task: 2693,995,4253,4302,397,891,5133,143,2255,1954,4277,3838 | cost: 3816.634774000704
task: 3870,1826,2506,1780,4816 | cost: 615.4542600015702
task: 3969,3979,894,4232,2849,3448,3451,2362,2707,638,2361,1646,4798 | cost: 3364.928933500778
task: 1579,4410,5120,5057,3730,3778,903,2930,2644,3768 | cost: 1792.128640001465
task: 3168,1435,2019,3292 | cost: 431.7435734992614
task: 3563,3998,1754,404,2839,4274,2838,4872 | cost: 782.8547390017775
task: 1826,2577,4761 | cost: 681.9674364996899
task: 595,2712 | cost: 22.310215998004423
task: 3386,4375,2630,2990,2898,4276 | cost: 460.6166725025105
task: 3203,4125,4126,3927,1775,2739,2774,3487,1736 | cost: 1954.3154450002476
task: 2071,4039,1367,2995,4956,4877,3818,4162,1532,3169,2515,70,4666,4925 | cost: 2347.418399000162
task: 2548,3351,4873,2804,4932,4463,2947,1062,2794,3356 | cost: 1236.7394020002394
task: 4012,2462,3103,1504,87,203,1844,2735,2627,1571 | cost: 2377.2437184961746
task: 786,1107,1859,1207,2367,3154,966,2735,514,3348,4145,2895,3443 | cost: 1567.9633104991808
task: 3832,4618,2583,419,3452 | cost: 411.09139200125355
task: 673,4638,5058,380,2926,76,3706 | cost: 2268.2696584961377
task: 4942,2254,3078,1929 | cost: 312.17449650284834
task: 974,4648,1369,4535,2195,5048,5067,4057,2437,256,2977,3986,2728,3840,4292 | cost: 1873.724303997733
task: 2139,4865,160,4408,347,4877,4391,85 | cost: 1164.1112489996885
task: 4952,4787,2669 | cost: 18.30984249681933
task: 2278,1642,1324,2219,2379,4839,1335,2722,1606,4069,4185,5019 | cost: 306.833637496311
task: 654,2065,2093,5000,2411,3706 | cost: 1523.6104969990265
task: 302,4993,4064,986 | cost: 211.62299999923562
task: 1984,4824,116,3367,1735,4535,900 | cost: 5575.800938495377
task: 2222,473,4537,2577,2385,3606,1192 | cost: 369.77542000386165
task: 3714,2946,3972,4259,1785,3457,1934,4963,1195 | cost: 365.1618209987646
task: 3805,3140,1377,2987,4395,2604,4973,4777,4253,3403,1951 | cost: 1096.4722344979236
task: 1501,4155,2596,4624,1714,4112,4796 | cost: 1626.7132714965555
task: 3934,3524,3484 | cost: 495.57007949988474
task: 3628,4175,4967,5003,2188,3547,3892,4608,4832,1416,1479,3124,2460,1370 | cost: 1395.1085484986834
task: 4010,4933 | cost: 6.173746500280686
task: 465,4024 | cost: 74.0504109999165
task: 2464,4046,3903,3318,878,122,5066,2277,4337,3856 | cost: 1726.773852500628
task: 3685,772,4899 | cost: 312.9648085014196
task: 3045,333,4127,208,3762,133,3983,4832,3461 | cost: 1780.6733135039394
task: 2777,2609,2482,1461,1533,3830,2584 | cost: 2212.359766497684
task: 3277,4155,4591,4114,1815,2744,3147,4730,4682,4891,2745,3688 | cost: 1858.532924001338
task: 2517,5040,486 | cost: 60.74181649819366
task: 1823,2870,192,3672,1808,3531,2525,4994,3358,1003,1449,3949,4641,4859 | cost: 1537.2196529970097
task: 5062,59,2548,3099,4212,4292,3629,2198 | cost: 2835.286379500758
task: 3371,1999,3492,1110,3317,1537,2613,2747,1821,4397,130,3934,3275 | cost: 2779.7958074988856
task: 3255,1218 | cost: 604.7828819973802
task: 3279,3394,2791,152,2200,3548,3159,4294,4783,3605,1662 | cost: 519.7901409992483
task: 1977,3110,3992 | cost: 245.10737050150055
task: 3850 | cost: 11.850012502691243
task: 81,1294,3918,3668,3671,2224,2882,2264,3655,2731,4935,551,2789,4458,4901 | cost: 1168.4164289981709
task: 2239,3730,1653,3484 | cost: 716.4993870028411
task: 4200,647,1780 | cost: 196.45661050162744
task: 2943,4645,4497,2146,4817,5018 | cost: 122.21076849891688
task: 1978 | cost: 120.8934930000396
task: 3890,4828,726,4661,3212,4629,256,5034,3071,598,3937,53,4992,4489 | cost: 2732.9600360026234
task: 4443,3698,2940,1327,2503,3366,3224,112 | cost: 536.4809245002107
task: 4814,3041,3374,3267 | cost: 756.9484545019805
task: 1164,974,4852,2405,1476,4559,2284,664,3695,968,2409,4004,4797,3258,5035 | cost: 2677.858377501252
task: 4266,2232,2132,2040,3234,2228,1413,927,2875 | cost: 1493.5759979998693
task: 3505,1909,179,3130,3722,3461,3546,2157,4310,4829,4649,2661,2922,3371 | cost: 1233.0428434979694
task: 4422,4684,1918,3158,3963,2888,4610,1293,3547,1752,563,643,1968 | cost: 666.2941905015032
task: 3823,2600,2266,4602,3023,5045,3257 | cost: 1560.7918924979458
task: 1908,4142,1835,4116,1946,2552,108,2510,3290,2442,4869,4205,5045,2701 | cost: 2303.4858370010625
task: 3318,4474,1301,2992,2852,905,2086,2249,4094,1961,123 | cost: 1189.4488119978632
task: 3112,4596 | cost: 527.8015949988912
task: 4141,2303,4006,168 | cost: 79.75958499810076
task: 1857,4345,752,4059,5092,2660,5015,2441 | cost: 734.8186784984136
task: 4946,4972,4202,3939,1276,4481,5036 | cost: 835.8371519971115
task: 3388,3390,682,2434,3457,4550,2691,4434,4371,3135,4919,4492,2077,1357 | cost: 791.687016000651
task: 1836,1685,3460,2462,3019,3245,3534,5033,957,4228,4395 | cost: 569.3231309996918
task: 3730,4161,4198,1234,2977,2500,2777 | cost: 1126.8140684987884
task: 3743,2110 | cost: 424.9080259978655
task: 4589,4817,4707,4555,4792,4546 | cost: 306.4548285001365
task: 2272,1725,2121,4014,3146,3534,3453,757,3662,2349,4078,4790,4203,589,4718 | cost: 889.7554899995157
task: 1451,2685,4058,3149,4038,4102,88,2967,3089,1516,4664,1861,3438,4973 | cost: 3879.8338335000153
task: 1250,1880,2068,5076,2479,2668,4095,2270,4759,1820,4023,714,3970 | cost: 901.2103075001505
task: 1835,1204,3228 | cost: 97.90672400049516
task: 3781,3132,815 | cost: 90.56104850242264
task: 537,784,4676,3955,3234,2102,3384,4285,3457,4793,107,1181,4413,3531,4343 | cost: 1326.2566404991958
task: 2747,3819,2044,4425,5086,647 | cost: 470.0499300015508
task: 3783,5118,3379,4229,2420,4575,4318,924,999,4232,3580,1129 | cost: 2976.6938964967267
task: 4265,3144,585,4065,4419,1024,1050,4031,1583,3220 | cost: 904.2082359992492
task: 4447,3099,3092,4121,3531,5104,2394,741,4365,2413,4074,1848,4769 | cost: 1750.9789510004339
task: 4726,1328,1474,3886,4537,4868,1025,561,3850,2747,3666 | cost: 1003.5364110008231
task: 2042,4650,3784,2612 | cost: 1765.7042120008555
task: 4855,486,862,4288,3661,4468,2192,4447 | cost: 469.0007515018806
task: 88,3317,4793,2260,1346,3570,3271,4044,1310,3279,1908 | cost: 2095.79510399999
task: 3348,4672,4046,1839,4088,4410,2374,2484,4975,2421,213,3536 | cost: 2751.667718497629
task: 4673,3665,3746,2860,2517,2150,3425,1072 | cost: 1016.6445760005445
task: 479,2109,1362,2696,3933,3227,551,586,2497,2431,4513 | cost: 2080.3405480000947
task: 2989,3149,3318,4329,3578 | cost: 309.33473350160057
task: 1939 | cost: 3.4552059987618122
task: 3187,2644,4174,2541,2882,1371,2237,3825,3075,4599 | cost: 1662.481649502297
task: 3436,4213,4747,1259 | cost: 531.4253879987518
task: 3017,4717,158 | cost: 511.4838730041811
task: 2400,2937,1511,4358,3767,2788,480,397,1220,4002,2906,3487,3903,1740,4630 | cost: 1888.0455500002427
task: 1632,3027,2456,110,719 | cost: 1097.032162000687
task: 412,1441 | cost: 387.1250339980179
task: 4976,2228,3533,4686,2789,4176 | cost: 331.87174249906093
task: 2462,210,1577 | cost: 665.1062825003464
task: 1069,4965,2245,3861,2483,3889,3502,1568,1510,2057,3999,4869,3271,2148 | cost: 1477.1395175012003
task: 956,2400,1247,4373,3990,829,2620,2030,3887,1535 | cost: 1663.5546284996963
task: 1533,4293,751,2197,2185,3408,1450,721,562,3353,4019,3363 | cost: 691.7508609949437
task: 3712,4604,2895,3922,2225,4173,4906,2337,3908,2605,1587,3223,5056,1336,3858 | cost: 1901.9547884963686
task: 2583,2079,4699,2167 | cost: 388.2941155025037
task: 1862,2883,2811,2627,668,4056,2686,1489,1156,3784,4178,3477 | cost: 1841.0828034975566
task: 3952,3033,1614,1901,956 | cost: 2412.0920744971954
task: 2289,2245,3187,951,4801 | cost: 181.6191305006214
task: 3873,4592,3446,606,4576 | cost: 782.175330001337
task: 4097 | cost: 3.4046945002046414
task: 4140,1280,3950,4034,4310,2261,1393,2453,4223,2243 | cost: 1296.313408500282
task: 4893,4310,4411,2960,3231,2967,3678,3748,4248,2786,2216,3772,4100 | cost: 893.7330664994079
task: 3097,2776,4515,910,1419,2108,741 | cost: 1593.646366498433
task: 2810,3421,3519,5068,867,2897,2751,2173 | cost: 1277.69343899854
task: 3333,683,3777,748,3594,974,2389,2240,3071,2620,3426,4912 | cost: 2692.0493004981836
task: 1518,2540,119,2824,2107 | cost: 360.1483450001979
task: 1801,1457,851,4922,2950,4303,4295,1578,1293 | cost: 2280.9100064987433
task: 3205,3097,4110 | cost: 1889.6920650004176
task: 3082,4916,3201,3307,218,3286,2482,3157,3287,4452,3300,2388,2883,3220 | cost: 901.3668919978954
task: 4993,961,3265,1610,3163 | cost: 210.23860149944085
task: 920,1849,4096,4628,1003,1225,5040,3482,4207,4997,2170 | cost: 1528.0035055038752
task: 720,2661,4326,3860 | cost: 2463.481236998632
task: 4750,774,3186,2820,4517,4579 | cost: 668.0820965011662
task: 4401,632,2474,4193,2362,4076,1130,1276,2463 | cost: 1684.322813001927
task: 3683 | cost: 91.96627749770414
task: 2750,4280 | cost: 215.97534499960602
task: 4197,3128,3468,1279,2198,5098,2713,2129 | cost: 2056.0923234988877
task: 1570,4445,1982,3913 | cost: 180.2037965026102
task: 3129,4935,3419,2314,659,5073,2901,2926,557,3515,4396,868,4736,1180,4953 | cost: 3283.849436997116
task: 1675,2588,4897,1447,3640 | cost: 1067.7820749951934
task: 4098 | cost: 3.97360450369888
task: 3340 | cost: 20.758344497153303
task: 2200,4200 | cost: 33.76890499930596
task: 2852,2323,2471,3776,2610,989,3379,4608,2684,3167,3553,4339,4497,4299 | cost: 2775.210261999746
task: 1749 | cost: 77.15635400018073
task: 3537 | cost: 98.78481150008156
task: 4365,5073,2317,3683,3574,2346,4289,4599,3038,2958,4167,1352,4257,569,3616 | cost: 1220.234521999373
task: 1811,3020,3305,4928 | cost: 330.73743249769905
task: 3095,2545,3813,3758,3539,4303,3843,4575 | cost: 1071.1572699983662
task: 2360,843 | cost: 24.214396500610746
task: 1016,3716 | cost: 239.66388150074636
task: 4348,3531,2129,3487,53,282,4272,1831,2752,3202 | cost: 3442.8371284993773
task: 1038,1803,2900,5122,3734,3216,668 | cost: 1087.0457349992648
task: 4361,1958,2515,3802,2581,3652,2728,2511,181,3075,3409 | cost: 399.92238000195357
task: 4500,1201,2086 | cost: 182.48133649831288
task: 4959,3019,3624,1547,3716,959,2740,1016,4506,1782,4558 | cost: 2376.708158499241
task: 1838,3480,3449,3193,3985,4881 | cost: 698.5772935004206
task: 2228,549,2670,4358,3498,2027,2889,2145,5131,675,3699 | cost: 1060.037678002118
task: 4118,2656,4601,3488,2893,3974,1504,4303 | cost: 3283.0861664988333
task: 4922,486 | cost: 54.564648500672774
task: 1824,685,3233,2854,2170,161 | cost: 1639.956994997192
task: 4530,1318,4330,1513,3290,3318,2258 | cost: 480.663189500774
task: 2437,4476,5107,891,1315 | cost: 2530.2489460009383
task: 3588,5007,4115,3406,714 | cost: 1032.5336544992751
task: 3552,1048,4992,1314,4726,5082,3393,5131,986,85,2560 | cost: 1112.8935269989597
task: 4235,3923,3263,2636,4682,2837,1167,4364,3581,4543,2779,2502,4699,2463 | cost: 2151.68281050137
task: 3835,3111,3975,1394,4034,1910,4945,666,4427,1055,1874,3890,841,3387,1538 | cost: 950.4374564967293
task: 4306,2860,4690,2089,2443,4505,479,3059,1785,4546,4195,4342,1613 | cost: 1614.913212495594
task: 4126,1247 | cost: 182.78787550298148
task: 5048,1970,3290,168,4524 | cost: 482.70996999781346
task: 821,3373,2986,1500,3771,3910,2072,4473,3965,3640,3210,5098 | cost: 363.72695350291906
task: 4143,3766,2702,4699,1428,1282,1732,3978,473,1046 | cost: 2399.5333225029754
task: 3221,3441,1982,3149,1713,4092,5107,3388,1735,3700,1650 | cost: 2089.865715501219
task: 1580,2874,2546,1796,4236,4096,2375,4510,594,1182 | cost: 1232.0662774982338
task: 2385,4527,2154,4156,1831,4473,3050,2308,3568,3316,1491,3650,3283,2355,2562 | cost: 441.9757669966202
task: 3113,3310,3396,2981,5039,4192,1881 | cost: 625.5516215023817
task: 1555,2621,642,3340,3941,1880,3125,4700,3899,2914,70,4971,1649 | cost: 4583.401868501824
task: 4484,1211,3939,4900,2835,5004,2388,748,3854,69,2591,2783,3073,1554 | cost: 3156.4657154995075
task: 1306 | cost: 3.7998090010660235
task: 1197,4157 | cost: 95.90269749969593
task: 4786,3228,2889 | cost: 599.8732409971126
task: 2451 | cost: 24.83783299976494
task: 141,1774,4824,2974,4025,4437,4105,3413,2777 | cost: 2456.917051997152
task: 952,3705,43,2296,3019,4011,1822,631,4057,4091,2695,2361,2185,1335 | cost: 2035.4817485022068
task: 3668,1785,1842,4667,4540,4537,5094,4150,2721,1911,735,59,2691,584,3568 | cost: 2881.300180499238
task: 4863,4359,3457,3006,1122,4278,4423,4072,3058,2683 | cost: 582.793371500884
task: 2955,105,2583,3277,4748,3716,4149,2890,4446 | cost: 1996.8560749985045
task: 2261,2899,4663,2232,4225,2953,4178,3891,4493,3046,3451,1958,1137,1050 | cost: 564.8371610004688
task: 2593,2030,4914,2793,2988,2616,3106,4117,4443,2318,4331,557,3558,2690 | cost: 2085.095860500587
task: 1356 | cost: 20.179317998554325
task: 3151,2890,3036,1983,1939 | cost: 151.86715449817711
task: 4784,4112,3011 | cost: 579.5466959971236
task: 3888,560,4742,3321,2314,714,1088,4809,3348,975,54,4782,2309 | cost: 2332.795416998124
task: 2375,561,2825,3273,2027,2520,4121,1950,3139,1295,3637,5022 | cost: 552.4587225008872
task: 1160 | cost: 103.83080349492957
task: 4037,3653,3735,2514 | cost: 193.05144349709735
task: 2806,3602,1495,4745,3584,3455,1474,1893,4282,378 | cost: 1747.5186824995035
task: 2331,2364,1026 | cost: 238.58203049894655
task: 1743,2728,4904,2757,4776,514,3626,1984,4159,2227,390,3906,3828,4728 | cost: 2734.2620759991405
task: 472,4327,3357,1898 | cost: 566.9044089991075
task: 1452,1491 | cost: 24.92307349893963
task: 1042,3596,2301,1208 | cost: 494.58460499954526
task: 4443,2892,4667,2345,4887,3191,2745,697,4787,4408 | cost: 1528.6508685021545
task: 4976 | cost: 234.07801850044052
task: 1848,3114,647,3591,1754,4070,1688,3741,2950,3178 | cost: 1240.9417269991536
task: 3384,4337,1461,1534,2413,4279,4856,3254,4177 | cost: 2129.9527890005265
task: 2368,1265,3268,2977,2715,2021,4715,4171,5085,4432,3053,2567 | cost: 1435.1869714992063
task: 3706,654,4129,1038,3606,4564,2929,2570 | cost: 680.988370499108
task: 2630,3829,2160 | cost: 552.3946020002768
task: 2639,4529,1782,4152,3641,83,34,2207,2656 | cost: 2161.0977404998266
task: 4060,142,2924,1091,4248,4265,4428,2666,5027,3972,2811,4605,4398,745 | cost: 1646.6920244965877
task: 2263 | cost: 5.457308001496131
task: 3307,2199,2240,966,3364,864,2203,4835 | cost: 1895.8557225014374
task: 1952,3297,1607,72,2956,3246,4032,1513,1832,1169 | cost: 2922.5585464992037
task: 3540,646,3787,3312,1431,1317,4214,4052 | cost: 290.27631449571345
task: 2531,790,1799,2991,4737,3369,984,4469,4051,4518,1518,4388,1889,3454 | cost: 2310.6629789981525
task: 3548,4503,2236,3057 | cost: 760.5017515015788
task: 3316,2943,143,1333,1570,4337,3269,2455 | cost: 1505.3049175003252
task: 1195,2141,1516,4992,3141,4684 | cost: 373.38409700168995
task: 4360,1992,1411,3844,3671,2773,4756,3128,2523,3911,3880 | cost: 567.8687795043516
task: 2820,3911,2543,5048 | cost: 228.37306400106172
task: 151,2110,1985,3634,1321,4444,3482,1571,211 | cost: 1934.8320065000735
task: 2436,713,3813,3033,3590,2614,369,4970,3554,2692,3251,2789,1370 | cost: 1448.719259005884
task: 4955,4341,4158,4520,3324,4938,4153,4491 | cost: 739.0049175010063
task: 4016,1163,1177 | cost: 715.0428610038944
task: 4959,3810,652,2826 | cost: 324.4663254954503
task: 2450 | cost: 104.08936500243726
task: 2330,1532,5121,4067,1151 | cost: 325.36053999865544
task: 3810,4753,1450,1901,4727,1211,569,1581 | cost: 2399.571966001531
task: 3091,3300,115,3286,583,711,3625,4311 | cost: 1536.936942004104
task: 3768,689,3753,4721,4613 | cost: 2964.9352689993975
task: 3114,1095,3677 | cost: 555.4252420006378
task: 2914,2600,4460,2882,4961 | cost: 690.5754684994463
task: 5035,807,2357,2722,5051,1487,1729,733,586 | cost: 922.2356070022215
task: 3294,1035,2518,3613,3995,3299,3176,2057,1175,3032,4582 | cost: 2103.7185305031016
task: 5123,4558,4285 | cost: 170.19451050146017
task: 5080,4654,4236,3887,4564,4309,3079,2966,679,4677,4081,3934,4511,2476,3439 | cost: 889.4910315029847
task: 1578,4368,1942,4961,2871,4657,2898,1025,3649,4720 | cost: 1153.270890499698
task: 3615,2248,4508,2534,1418,712,3247,2213,5129,2788,4311,4539 | cost: 1948.9311510005791
task: 3801,4388,490,4759,4056,2362,4885,2022,249,4805,955,996 | cost: 1422.809910003707
task: 644,860,455,1026,4024 | cost: 410.22095649896073
task: 3464 | cost: 61.17971599815064
task: 1075,4794,2726,2913,3958,207,841,4786,2269,1521,3309,1200,4359,4626,4952 | cost: 1170.9437475037703
task: 521 | cost: 20.44880299945362
task: 567,4790,2416,3648,2475 | cost: 393.4698794982978
task: 4804,1927,1541,1570,1416,4981,2647,634,167,172,2966,4759 | cost: 1942.808267500368
task: 4601,3264,4525,1686,2038,4016,2170,397 | cost: 768.7407829980657
task: 1100,2578,2723,3513,1746,3309,1923,4297,185,4875 | cost: 1048.2248104963219
task: 1245,3043,4557,4266,2515,4430,2874,137,2984 | cost: 837.4509970053623
task: 1510,1681,3983,5037,2806,1903,4870,3449,4793,518 | cost: 235.2466770025785
task: 5095,226,4356 | cost: 298.6547900000005
task: 4654,728,4822 | cost: 465.86013899650425
task: 3559,1318,2083,1252,4668 | cost: 84.47005099878879
task: 3215,4177,2109,1731,3300,1710,1985,2530,4666 | cost: 903.1636705003621
task: 2625,968,1155,1700,4976,1853,4914,1454,4759,3386,4402,2936 | cost: 1064.8359789993265
task: 1511,165,3550,4211,3368,3117,669,4838,2792,1199,4986 | cost: 1320.7572904975677
task: 855,790,3695,4804,215,4872,1110,4548,2045,2063,2892 | cost: 1887.0014589992934
task: 3460,3498,1925,3632,1778,3868,3695,3973,2664,1712,1533,2076,1477,596 | cost: 1688.123153999186
task: 2858,2446,3352,4452,4440,3320,2427,1483,4148,2280,680,533,3628,2245 | cost: 1173.2965025003068
task: 3367,2490,3145,1661,3740 | cost: 294.79722199903335
task: 4834,3621 | cost: 16.66553549875971
task: 1252 | cost: 37.678447501093615
task: 4577,4849,1462,3009,3912,5110,4812,3021,151,655,3425 | cost: 2085.3372025048884
task: 555,4639,3196,1565,3246,4875,2878,2359,4062,3322,4644,1607,3309,4583 | cost: 3152.4745845017605
task: 4354,4544,3165,2048,2910,613,4304,4046 | cost: 908.1687925026927
task: 2238,4360 | cost: 671.2291189978714
task: 4849,3474,4953,919,1999,4771,3762,4831,4362,1504,3951 | cost: 1410.7165105015156
task: 492,651,637,4169,3017,4487,3438,1908,924,3448,1418,3188,3232,4646 | cost: 1320.3703969957132
task: 3067,2628,2164,186,4145,549 | cost: 920.4314214985061
task: 4737,5104,3925,203,2521,930,3117 | cost: 1378.5440030005702
task: 3212,3989,4991,262,4145,4299 | cost: 1186.6509649989894
task: 2124,4709,4177,4096,1747 | cost: 1165.1525494999078
task: 4185,2092,3166,596,5029,4976,1174,4471,2692,1007,4611,3331,4896 | cost: 1508.7302984975395
task: 1721,2916,680,1771,2871,3105,209,2136,2078,3359 | cost: 1946.496656000818
task: 1548,5016,4746,3015,2674,3234,5098,593,3393,3934,4149,639,3570,1664,1424 | cost: 2626.5371080007753
task: 4344,29,2606,4918,1227,3709,1548 | cost: 4622.74870300098
task: 702,1878 | cost: 795.034137499897
task: 867,3297,1286,3857,3934 | cost: 395.433089503058
task: 1312,2691,2607,2954,5039,4106,1271 | cost: 1278.820456998801
task: 3145,1698,4755,4348,4167,2539,3591,4484,2806,1594 | cost: 613.6197685009392
task: 1128,3594,1784,2645,3553,5001,2687,4925,641,4278,474,4942 | cost: 2601.053803002287
task: 4192,1399,4632,3095,1750,3612,4839,2846,2762,4831,4907,2346,2429,4182,3427 | cost: 3670.0741429995105
task: 4741 | cost: 2.1399440011009574
task: 3918,1229,3343,1839,2741,70,1102,2720,4383,2323,3945,136 | cost: 2482.476520999626
task: 2059,4959,3397,4687,2878,8,3428,3074,3812,2427,5113,957,2035,5008,4479 | cost: 890.6203740007186
task: 3942,1127,338,4870 | cost: 88.40469000278972
task: 3647,1047,5022,1634,2822,4472,3763,2217,1594,4229,3734,3207,1820,2029,4282 | cost: 1479.7255960002076
