task: 2178,2787 | cost: 32.4196390000111
task: 3733,5076,5060,4368,3495,5055,3719 | cost: 409.29118450003443
task: 3586,5092,4716,3339,213,2250,4605,1544 | cost: 1231.438673500179
task: 3175,3656,1733,3467 | cost: 449.6305019997635
task: 3519,3093,2217,5125 | cost: 300.26691500006564
task: 4388,1699,3052,2601,2328,2209,679,4370,4226 | cost: 512.1658914999898
task: 4514,2282,2554,2620,3148,2828,4009,4476,1499,4135,2215,3905,3091,1851 | cost: 657.8060984998046
task: 3770,1907,1276,552,3822,2554,2747,568,3399,3919,3639,3401,2245 | cost: 540.3561640000589
task: 4464,920,2061,4359 | cost: 668.676526499894
task: 2908,3025,369,3568,3230,1599,2624,4341 | cost: 453.65929999979926
task: 3187,3764,4677,2392,3937,551,2113,5100,2831,4290 | cost: 253.91641800024445
task: 613,2680,4077,4841,2851,4675,4254,595,5112,4281,3460,4485,3224 | cost: 677.5595584999792
task: 2166 | cost: 15.280142999927193
task: 2749,3248,4880,3619,2668,3105,2445,3086,5019,1040,4710,4646 | cost: 533.9976340001158
task: 2226,1638 | cost: 30.50574899998537
task: 4029,1965,3543,3533,2387 | cost: 170.56336299992836
task: 1953,604,1818,3329,4205,4887 | cost: 617.9434124996988
task: 194,754,4745,551,2359,4502,4323,2891,3961 | cost: 311.159835500348
task: 320 | cost: 11.805945499872905
task: 3342,2390,3755,10,1641,2992,981,4881,5074 | cost: 837.5888184996256
task: 1961,3173,3078,2617,1616,3155,3491,139,2716,1917,4903,3393 | cost: 747.8759869995883
task: 2690,3835,1446,3938,54,3868,3667,2484,3761,1733,1129,4357,5000,1634,2007 | cost: 1278.9446520005185
task: 4909,2665,427,3873,1443,2512 | cost: 181.58121100032076
task: 4980 | cost: 311.3354080001045
task: 3214,2695,2555,3240,257,1763,3984 | cost: 328.29947750042265
task: 3236,2697,3632 | cost: 407.0985350003866
task: 4546,3728,2388,2445,5090,4575,2357,3433,651,4429,3622,5025,4750 | cost: 528.4052275001159
task: 4830,4211,3740,3604,3260,2018,3091,2197,2747,2616,2377,4835,3061,4936,4407 | cost: 1310.7603650000783
task: 1242,2834,3973,1926,3887,3566,3298,1816,84,4106,2347 | cost: 699.5385654995516
task: 4427,2225,4454,3399,3617,1350,3531,3890,907,2676,3469,3359,2928,996,4849 | cost: 951.7089575001592
task: 3432,2036,2730,3753,4605,4682 | cost: 357.21036750055646
task: 2407,2743,3260,1779,888,3740,2610,4699,2730,3223,4127,987,3830,4196,5054 | cost: 2390.909971000383
task: 4842,3242,2910,4092,954,4226,3649,4554,4775,2073,938 | cost: 159.44677000015872
task: 168,2975,4152,402,1285,1165,3942,4820,2779,3956 | cost: 525.5626799998936
task: 4134,3168,3004,4004,4283,1489,3779,3845,4063,2625 | cost: 793.0766340004993
task: 2575,3147,3267,3280,1820,2365,3098,4978,3824,4629,925,4179,2345,3831 | cost: 1701.4723794995916
task: 4313,4995,4640,1325,4365,4880,4219,3188,2470,1415,2086,561,3690,3981,3880 | cost: 405.3395785003886
task: 808 | cost: 6.048165999800403
task: 81,4157,4182,4759,3808 | cost: 44.6873359996971
task: 967,4066,2583,4618,2500,4668,3174,785 | cost: 814.3421225004204
task: 4536,749,3710,4294,3928,2263,1100,2758,4397,2627,591,2037,993,3012,146 | cost: 2585.105651500271
task: 550,1849 | cost: 94.17388349993416
task: 2605,1613,2565,2169,4840,2621,3137,2732 | cost: 491.64194649983983
task: 668,672,2111,4926,3247,4711,4595,2034 | cost: 171.21132949978346
task: 907,4140,4187,4565,4287,2174,175,4105,1160,599,1837,1650,4464 | cost: 1031.143803500072
task: 732,3317,3419,4774,4304,4188 | cost: 398.83760799966694
task: 1426,2885,3294,1706,1136,3262,2446,3973,2376 | cost: 1004.0914015003182
task: 1349,3591,3882,3194,2831,1891 | cost: 191.74657749999824
task: 3231,1870,3781,4905,1376,3782,4005,702,1660 | cost: 574.8024720001013
task: 992,4156,2503 | cost: 137.2372169994378
task: 5013,3558,2995,537,2335,664,4749,2048,2982,4278,3862,3366,4684,1582 | cost: 755.6735489997664
task: 1861,1677,294 | cost: 372.6870254995447
task: 4648,1582,4475,4534,1822,2407,3669,3280,1428 | cost: 1073.7279804998252
task: 4236,3961,3302,4545,4218,576,1467,2232,4798,4090,3360,1789,4214,993 | cost: 721.0963810002795
task: 2159,3571,1754,4967,2019,1515,4869,2038,3183,990 | cost: 1318.2339394998053
task: 4542,1795,4120,2159,4835,2151,3585,1684 | cost: 540.3633304999858
task: 3810,1773,3999,3337,3156,1533,4539,4532,5027,3160,3404,1654,2798 | cost: 840.1324890000978
task: 2900,3821,3438,2344,4737,1344,4643,4875,4789,555,3310,4029,1110 | cost: 1035.5005780002102
task: 2472,4,4342,3647,2026,2129,3456,3268,965,2793,2938,2357,4512,2642,1407 | cost: 1436.208000499846
task: 1497,1927,3339,4913,3450,1870,1758,2927,3586,1224,4748 | cost: 683.4065679995547
task: 2090,3513 | cost: 182.27030399975774
task: 1006,864,1979,1609,3332,3781,1347,4228,3212,2632,3596 | cost: 667.4967300004937
task: 4635,1900,3674,5129,2364,1448,2936,1332,4971,3490 | cost: 772.1807260004425
task: 2974,2374,3813,483 | cost: 164.8206840000057
task: 79,4733,2246,3528,875,3976,3045,4315,3595,1002,4487,1974,3589,112,993 | cost: 2200.824400500096
task: 564,4230,1493,4008,944,4562,5120,3899,1851,1855,4740,4131,1350,570 | cost: 1002.5445370001762
task: 92,4108,2365,3823,5092,948,2463,91,3822,4757,674,927,513 | cost: 2281.4439714998116
task: 3314,2700,3022,1775,1567 | cost: 742.5995995004087
task: 557,5057,4036,657,1178,4164,4971,3513,1565,1521 | cost: 1945.1132075000714
task: 2539,2886,3913,4888 | cost: 93.89663400042991
task: 3532,2009,4957,3206,4333,5091,2998,177,2904,1525,1796 | cost: 608.7667305005198
task: 3398,2723,2867,4679,933,2679,4858,144,3311,3284,5100 | cost: 912.6474439999583
task: 2198 | cost: 13.455668000005971
task: 3919,4131 | cost: 129.4270149996919
task: 4227,1192,4144,2541,4884,4181,2299,5042,651,4154,1622,2502,4939,930 | cost: 1059.0758890007237
task: 3938,4733,373,2764 | cost: 51.7897559998346
task: 4769,2698 | cost: 11.089291999724082
task: 78 | cost: 181.66971500022555
task: 3016,648,132,3194,3898,3486,553,4349,1369 | cost: 955.4887059994144
task: 2059,3638,1249,1301,4685 | cost: 124.03577199984284
task: 4938,4185,2978,613,3059 | cost: 325.26890449980783
task: 3192,4993,3225,3896 | cost: 217.40235450033651
task: 4280,3048,2101,2949,3718,3623,3503,3617,2970,3545,3551,4704 | cost: 443.41236199989
task: 1991,2220,1262,2528,7 | cost: 237.27288250029233
task: 4756,3550,5063,5044 | cost: 138.00382149929646
task: 199,3689,2608,3007,1717,2520,3834,3215,3022,4706,1856,1748 | cost: 488.02364850007507
task: 3493,208,2176,887,4463,2657,2136,3711,3583,3174,4574 | cost: 1521.0474874998
task: 2213,2429,4669,1459 | cost: 763.1274840005062
task: 2794,4155,4578,4176,636,2291,3230,1636 | cost: 358.03254849997757
task: 2627,2429,2296,3799,3745,1421,3026,1334,2053,2643,2665,4327,1058 | cost: 1080.3385015001368
task: 4887,4281,2420,1119,1520,1329,4930,2384 | cost: 1109.9392534997605
task: 2463 | cost: 9.850361999724555
task: 4280,2134,2336,4043,2475,677,5026,1949,3654,4599 | cost: 897.5341760001356
task: 2461,4581,669,2272,3028,2640,4676,2631,271 | cost: 982.5966519997564
task: 2967 | cost: 3.511783500016463
task: 16,4656,2713 | cost: 2604.4933319999473
task: 1572,1172,4097,3678,2959 | cost: 988.7397979996422
task: 4642,2631,1950,3673,1557,4497,2889,139,1584 | cost: 1332.9964340000515
task: 454,4991,444,2778 | cost: 200.1676790005149
task: 1125,953,123,4105,2306,4128,4106 | cost: 237.72994700038907
task: 3409,4435,3481,4482,5060,3640 | cost: 269.25416600033714
task: 2778,3260,5100 | cost: 419.2059295000945
task: 1048,4796 | cost: 72.09508500000084
task: 5117,474 | cost: 10.317828000097506
task: 3143,4940,4056,2884 | cost: 205.31870299964794
task: 4512,4039,3862,2373,1774,2801,1253,4809 | cost: 1012.7127850000761
task: 3694,3678,949,1059,4496,3701,2550,3096,3719 | cost: 1781.2247024999124
task: 2159,4184,4875,3207,2248,5050,4299,2203,3475,2698 | cost: 511.2460629998168
task: 3906 | cost: 3.9462175000153366
task: 2037,5097,4628,4495,4529,1449,1673,4547,674,2313,754,2980 | cost: 450.3787794992604
task: 2907,2026,4272,4071,1921,1156,3353,2914,2940 | cost: 152.794049500244
task: 1041,86,5071,1994,3463,4745 | cost: 1381.0574465001082
task: 3285,2510,1769,4950,3064 | cost: 192.60120250010004
task: 53 | cost: 867.8702900001554
task: 4112,3880,5014 | cost: 359.28625450014806
task: 564,1718,3912,922,2843,2033,2026,2907,3448,3129 | cost: 1203.9402475002134
task: 4469,1041,2272,4870,3835,4827,5135,2667,2084 | cost: 453.71965750018717
task: 2457,2400,3210,1493,739,4966,3997,4022,1754,4973,1516,3566,4632,2924 | cost: 2105.1455860001624
task: 119,667,1724,2504,1080,1178,997,4026 | cost: 1182.5509300001613
task: 1916,3104,1588,5007,1143,3635,1773,4684,4520,3134,4714,651,1817 | cost: 960.4287805004788
task: 2358 | cost: 1.9193789999008004
task: 3938,1155,4091,3448,3587,4813 | cost: 133.2893924995915
task: 2798,3626,3958,2346,2133,1437,3791,5065,1362,1949,4898 | cost: 642.9029155001444
task: 4242,1012,2392,3342,3939,2752,4321,4962,4862,4242,179,3638,1661,4913 | cost: 809.0375894994395
task: 4665,3796,1844,4365,2621,1933 | cost: 417.9993520001517
task: 4891,2865,2582 | cost: 186.20639949995166
task: 1908,3257,1359,902,4436,4024,2719,281,4490 | cost: 807.3371384998609
task: 3589,3672,2478,4817,4021,1726 | cost: 277.59308900022006
task: 3698,4055,2251,1741,865,136,4268,5129,965,1796,3950,2056,2028,3080,4145 | cost: 1517.5108200000977
task: 3991,4396,2285,2029,2206,4847,1281,2635,3466,3489 | cost: 664.9381644997447
task: 2860,3036,444,4325,4054,1224,1127,1450,2671,4847 | cost: 407.7118924997194
task: 3506,946,3894,1244,4966,2333 | cost: 1061.0342645004494
task: 271,3414,1052,907,5080,4334,1183,1511 | cost: 358.22879899978943
task: 945,3306,1505,2348,2796,223,4442,3248,3641,915,1271,4888,4451 | cost: 1665.1140600001781
task: 4807,3821,4257,4977,4466,3839,3779,3586,2710,1613,2741,4144,2694,4266,3464 | cost: 972.1117875001255
task: 1844,2585,3230,3371 | cost: 252.98826849984835
task: 1329,2643,2390,3720,2957,4662,2935,4632,1745,3492,2794,2199,2869 | cost: 641.6805199996816
task: 3558,2856,4329 | cost: 376.69602500045585
task: 1491,2439 | cost: 231.1756365002111
task: 3241,160,4867,4991 | cost: 269.4619394997062
task: 593,264,2412 | cost: 607.4835800004621
task: 1205,3712,3945,660,1880,1325,2857,4253 | cost: 162.75565100022504
task: 3244,3681,1919,777,3160,3595,2455,3123,4245 | cost: 125.47727299988765
task: 1141 | cost: 6.238243000098009
task: 3151,3749,4737,1684,3081,4526,4480,2978,984,4682,1827,295 | cost: 644.6510330001729
task: 4226,1903,325 | cost: 66.17316849997223
task: 4721,1006,4978 | cost: 348.58804150007927
task: 3485,3257,3117,1797,4164,1630,1443,1115,34,1799,2248,4857 | cost: 1200.001172499924
task: 1373,5031,1532,2566,4991,2724,3246,5049,2695,580,3122,986,4151 | cost: 733.3178785002019
task: 4468,4940,3903,1680,639,3690,1065,369 | cost: 268.17060199982734
task: 3416,4744,2531,3742,4514,3689,2746,2706,1902,4957,5112,2139 | cost: 419.2859089994272
task: 2909,4575,3283,407,1800,2923 | cost: 344.0110219999042
task: 53,2810,3016,3912 | cost: 1238.835315500637
task: 2209,715,4547,4274,2068,4728,1840,1125,778,1659,1003,2510,4895,4330,4156 | cost: 879.2712845001915
task: 3025,2733,5038 | cost: 135.58472700015045
task: 825 | cost: 27.754769999774
task: 2324,3159,920 | cost: 622.4855710001975
task: 2203,4028,2742,2824,2779,4190,3733,3528,125 | cost: 1091.6277404999164
task: 2182,4513,1370,4993 | cost: 108.20115849992362
task: 548,1668,1854 | cost: 345.04020849999506
task: 2448,3066,2483,3606,4193,5062,4009,1883 | cost: 735.6666924997626
task: 4551,192,3108,772 | cost: 274.0984769998249
task: 1158,22 | cost: 640.5270770001152
task: 2814,2112,1688,3270 | cost: 136.6864414999327
task: 2057,4427,3655 | cost: 64.02491349990669
task: 1739,1421,4743,4876,4268,1403,1961,1803,4769,4305,3618 | cost: 1159.9723949998406
task: 2479,2764,5067,3046,1281,2201,4460 | cost: 268.19087549984033
task: 2193,3716,3198,4835,575,3607,4923,3626,1415,2523,3435,905 | cost: 771.8174434999128
task: 3322,1938,4281,4052,2946,2767,1223,1863,3356,4085 | cost: 1055.7182609995834
task: 4502,5031,1289,2985,46,4244,1457,3197,3983,3978,4094,4752,2362 | cost: 556.5258164997431
task: 4053,3559,3292,3760,3846,3905,3411,1206,4744 | cost: 510.6869434998771
task: 2387,4691,4463,4062,1921,251,3667 | cost: 1063.3823154998936
task: 1344,2304 | cost: 10.41128499991828
task: 4476,1095 | cost: 195.7169260003866
task: 5114,5101,4467,2240,1824,2381,2708,4124,2398,1088,3528 | cost: 2470.2181620000374
task: 4394,2451 | cost: 207.04838450001262
task: 771,1913,1712,1864,1533,4959,890 | cost: 717.0795329998327
task: 4794,678,1727,1811,3182,3242,2630,5075,3533,3956,4573,1495,2657,4622,6 | cost: 1345.4926194999643
task: 3419,4441,2662,4345,2982,3045,4231,3027,156,588,3381 | cost: 729.1221000000405
task: 1946,3461,1663,746,3785 | cost: 903.4901570003058
task: 576,4981,1728,1774,1165,2749,3836,3246,4801 | cost: 1673.0497439998544
task: 925,1182,3174 | cost: 96.12511450040984
task: 1191,3169 | cost: 512.3237020002307
task: 4220,4408,2674 | cost: 193.4401725002317
task: 4572 | cost: 20.972531999632338
task: 1463,952,4089,4229,4781,2850,4483,3667,5055,1894,2246,4625,4657,4159 | cost: 675.3073540003243
task: 2526,1494,4596,5041,1296,2949,5090,2384,3058 | cost: 247.11619549952957
task: 4345 | cost: 119.5271304995913
task: 1052,5112,2044,2650,3979,3923,3940,1943,4493,3813,3118,3537,1943,1392,2676 | cost: 367.5535685001705
task: 2351,4478 | cost: 20.256935999896086
task: 3362,3070,4547,2597,1827,4522,3883,5023,4287,5059,3541,922,684,2632 | cost: 1810.385543999928
task: 1355,4113,190,88,651,2789,4932,2369,3238 | cost: 1469.47330949979
task: 3974,468,572,4340,2303,2502,6,4157,3493 | cost: 484.44338100034656
task: 3169,2788,1490,2958,3139,2595,2791,1064 | cost: 378.7753119995614
task: 4062,2601,940,395,1492,1502,4939,4032,1024 | cost: 578.7730330002887
task: 1817,3898,4920,1031,4768,1750,2357,3939,3052,4531,2040,3764,1773,3304 | cost: 1757.8778920001241
task: 2320,947,4226,4406,2271,4005,3900,4455,4382,4480,2018,1785,3115,2283 | cost: 978.435013500075
task: 4338,2932,3382,4664 | cost: 215.2398415000789
task: 3234 | cost: 2.7949275004175433
task: 4363,3999,4769,1605,3327,3646,3386,4633,5063,2921,3286,2773,2911,3484,2327 | cost: 1150.1890755002933
task: 3349,4617,4968,3475,785,3871,1678,2472,3255,4555,3541,3517 | cost: 1593.2870619999449
task: 780,4840,3732 | cost: 197.99850250001327
task: 2592,1450,3495,2297 | cost: 245.5039699993904
task: 3267,3069,1991,4273,2391,3741,2253,1651,1182 | cost: 570.0078364998262
task: 1789,4482,2127,2195,3308,140,4753,4373,4552,3104,4129,1436,3078 | cost: 995.4300014996988
task: 2458 | cost: 217.82446950010126
task: 2026,2322,4414,1417,4679,1342,2608,1253 | cost: 442.59030449984493
task: 2605,4468 | cost: 109.85191499958091
task: 2333,4677,2828,2945,4874,2399,2219,3988,1354,131,2617,4668,3838,2577 | cost: 1112.7535855002861
task: 3654,2993,4628,4028,2554,3163,4998,3028,1781,4394,2903,5059 | cost: 799.9461765007254
task: 3794,4819,4161,3441,4001,2293,4653,1142 | cost: 910.3600915000243
task: 3137,3888,2180,582,4777,4202,4387,4339,3988,132,2425 | cost: 834.6929614999681
task: 5033,3086,1742,5030,4793,2715,3606,4061,4147,3846,2478,5061,1059,4884,1875 | cost: 1027.4409469998318
task: 4669,387,2411,1585 | cost: 820.8633964995897
task: 588,5061,4387,2832,4798,928,2442,2722,3884,4624,5073,2304,2724,1304,3893 | cost: 1225.0020414999199
task: 451 | cost: 101.66141450008581
task: 4566,4209,468,2041 | cost: 430.5217020000782
task: 89,99,2060,961,2130,2573,890,2814,1004,4197,915,3707,4254,4253 | cost: 2433.6976169997797
task: 5099,3344,2094,1114,2492 | cost: 357.7940220002347
task: 978,1501,4911,989,3386,3238,3819,4630,959,4818 | cost: 814.2912275002345
task: 2417,2446,3923,3543,3630,3925,3231,715,3305 | cost: 314.2385849996572
task: 2107 | cost: 59.22916100007569
task: 4572,2573,4613,2137,2365,1314,4160,3489,4658,4739,3920,4518,3476,2782,4386 | cost: 735.2731034998214
task: 883,3200,1523,257,4145,4445,4467,97,5019,3121 | cost: 1073.9703725002983
task: 2033,330,2806,3477,2644,651,4995 | cost: 777.3067015000379
task: 4168,2896,1917,3964,3918,2860,1008,1881,3119,518,3465,3741 | cost: 442.38006000023233
task: 909,552,639,2761,1738,1601,960,3994,3446,2382 | cost: 1219.0016670001569
task: 3388,3853,1334,4759,2041 | cost: 86.5007060001517
task: 3365,3831,2857,4239,4363,1441,1034,2102,1764,2384 | cost: 391.8479914996169
task: 3314,2771,34,349,1253,3957,555,2114,163,4953 | cost: 720.8903650002867
task: 1634,4358,5100,2577,3525,4625,700,2683,2887,3976 | cost: 1888.88238599975
task: 4400,4912,3657,1833,3537,160,2860 | cost: 516.5112155000315
task: 2169,1182,2348,3300,4337,4296,4588,2293,5103,4185,4383,3381,2134 | cost: 1130.2342330000101
task: 2386,1948,3465,3855,2715,4434,3903,2895,1391,3725,3509,4941,4983,4338,2867 | cost: 648.5575864999191
task: 206,3864,4891,4971,3969,3077,2740,5003,5084,3901,1774,4844,995,4908,1394 | cost: 1639.5003369998449
task: 4793,1050,555,4114,907,4246,4112,4600,2833,3020,1404,2894,2595 | cost: 1236.1879004997718
task: 5054,4883,4851,2574,4833,1130,2982,4929,2316,86 | cost: 1399.5477569997092
task: 1609,2136,5091,4381,1835,2931,2302,2647,402,4181,3353,4407 | cost: 390.5827970002065
task: 806,3219,2777,1346,2463,521 | cost: 113.63973550032824
task: 3309,2852,2979,4626,1874 | cost: 172.22658449964
task: 1583,2894,3008,207,2770,4800,2804,4013,4126,1744,4803,3347 | cost: 1290.5079860001933
task: 4887,1184,3757,1153,1913,1582,4813 | cost: 232.9601634996834
task: 440,4574,2172,2212,1718,4114 | cost: 177.77405249989897
task: 1063,1198,567,1761,2615,1143 | cost: 656.787194500339
task: 4014,187,3928,1050,4722,2634,1493,3914 | cost: 1082.691883500047
task: 4509,2996,4078,1354,3926,4470,4259,3691,4747 | cost: 487.65367299984064
task: 943,3375,1470 | cost: 297.9984744997637
task: 1233,3157,96 | cost: 54.82460249959331
task: 1685,1269,2762,4680 | cost: 59.01568050012429
task: 4944,4244,2376,4296 | cost: 549.9651355003152
task: 7,474,4342,4151,1177,2696,3893,1913,3499,3168,2870,115,5054,4571,3862 | cost: 1534.3476404996181
task: 5000,78,4600,3998,207,4969,1023,4453 | cost: 1050.63404800012
task: 2019,1302,4485,3681,5091,4296,4090,4293 | cost: 830.160790500031
task: 2172,4464,4542,1787,3211,4618,248,4060,4746 | cost: 449.48871149972547
task: 1864,1852,3059,717,53,4319,3033,2426,4110,1346,3440,4929,1219 | cost: 3088.0233309994765
task: 1920,5009 | cost: 17.51733550008794
task: 1442,735,3633,3380,4212,1641,3256,3343,3317,2618,75,1646,1676 | cost: 1827.2584750002352
task: 1820,1961,2259,3141,85,4285,2272,574,3948,2088,3722,4078 | cost: 961.4548495001145
task: 3462,515,3237,4387,348,4046 | cost: 825.0906815001144
task: 339 | cost: 62.68725450036072
task: 927,4119,1183,4261,2655,4419 | cost: 992.2360139999
task: 2442,3395,2686,2641,563,1371,4590 | cost: 119.50847649995922
task: 3292,748,2584,3266,829,3049 | cost: 1441.1603015000765
task: 2240,4939,3987,3456,4149,2754,4981,3087,4746 | cost: 1900.6859045002784
task: 2952,480,1684,4816,1758,4112,2661,2577,3293,1972,1741,2606,4359 | cost: 2570.3041070000836
task: 79,288,3175 | cost: 649.196811499678
task: 4070,2912,1856,4868,3311,4586,4205,3863,3582,3268,2632,2808 | cost: 977.4161174996152
task: 160,2820,1785 | cost: 239.658413500365
task: 5040,2619,3814,3394,1285 | cost: 116.7362599999251
task: 4083,5038,1498,2934,42,2977,3676,3868,4866,1598,1953 | cost: 1169.3465950002064
task: 4026,3926,1505,3467,2559,4225,2242,1416,4725 | cost: 1444.9132500003543
task: 2583,3451,3696,1697,1824,1281,4750,2292 | cost: 477.1082815000227
task: 4274,4355,3737,5019,2068,1307,2476,5047,3542,1896,3245,983,1443 | cost: 849.8879995004245
task: 4335,308,2373,1433,81 | cost: 452.5407650003217
task: 4805,3788,1167,3091,3393 | cost: 641.9265805002397
task: 3827,3342,4506 | cost: 90.15619450019585
task: 1840,3072,2269,4173,4964 | cost: 480.0435259999176
task: 4183,1164,4625,1294,4479,3139,4487,4814,4534 | cost: 537.7231904999462
